pct_morena2018,ing_lab2022,ing_gob2022,cambio_mor,cambio_ing_gob,cambio_ing_lab,gob_estado
42.428043,20.711421191375187,0.5342490933424975,4.3837605,230.74629,1.3111273,PAN-PRI-PRD
47.681667,15.69801451908135,0.4454897749036999,10.020026,169.12572,-7.7723374,PAN-PRI-PRD
70.367905,15.638266996321917,0.41972235072116276,1.9802094,319.5129,-8.580321,Morena-PT-PVEM
58.06008,9.029291445629767,1.315605094426047,9.131092,44.277523,-9.725715,Morena-PT-PVEM
52.983223,20.439365946563377,0.394914975610056,27.058865,125.65146,-2.9568539,Morena-PT-PVEM
70.765076,12.22580658864972,1.312715336161608,12.328011,47.832447,-2.774274,Morena-PT-PVEM
68.69391,18.457724131720507,0.8279779253344107,2.3123085,-30.723183,137.71161,Morena-PT-PVEM
73.31389,18.93378060626546,0.1937460741758347,-0.40331483,85.88872,1.3676552,Morena-PT-PVEM
65.701416,14.667501809961275,0.7914886708118134,13.400811,2.7809095,59.221004,Morena-PT-PVEM
46.10194,17.53771897809453,0.6095554017353364,18.68406,35.45425,67.32313,Morena-PT-PVEM
59.940807,10.732149883646128,0.6901819824218421,5.4946423,24.033808,-6.9369993,Morena-PT-PVEM
57.200188,7.396456826206564,0.7734407968177681,10.478771,123.355415,-9.042867,Morena-PT-PVEM
16.69261,11.278450623869794,0.9420762403790252,53.839993,-43.42754,225.23228,Morena-PT-PVEM
50.60587,9.200025061845821,0.5626052019379735,10.043883,254.03413,-32.765877,Morena-PT-PVEM
41.201126,11.835757174123108,0.8728163181508934,23.147387,20.111227,-3.4645276,Morena-PT-PVEM
